timestamp,latency_ms,throughput_mbps,packet_loss_pct,jitter_ms,cpu_pct,mem_pct,io_ms,is_event,event_type,z_latency_ms,z_throughput_mbps,z_packet_loss_pct,z_jitter_ms,z_cpu_pct,z_mem_pct,z_io_ms,num_flagged_metrics,score_sum,is_anom
2026-01-01 00:00:00,33.38245497377008,170.10087590261537,0.4696852223972477,3.645788951693965,38.36150942486356,41.7938135617402,5.955662448425945,0,none,,,,,,,,0,0.0,0
2026-01-01 00:01:00,31.89280106227116,173.22936326720614,0.4620484861797992,4.122279766803485,37.49163523266963,39.41996067750004,5.665240476779497,0,none,,,,,,,,0,0.0,0
2026-01-01 00:02:00,37.470624067745234,165.88340754232763,0.4938790759013454,4.146380606396842,38.374260425808735,43.148056906983925,4.8865847440783705,0,none,,,,,,,,0,0.0,0
2026-01-01 00:03:00,32.15943568543565,167.97023736882232,0.4769455893722246,4.6496361516138975,34.59611420062796,40.79578998931032,7.3120942115761025,0,none,,,,,,,,0,0.0,0
2026-01-01 00:04:00,32.93737476362241,164.05967962312872,0.4609608679467499,4.112128264680993,36.99496783936005,40.92375251938142,5.184408499747065,0,none,,,,,,,,0,0.0,0
2026-01-01 00:05:00,35.93764829705514,171.70191316130067,0.4532998066777512,3.40541969153986,34.67508050694268,43.78964939934296,6.562979782203454,0,none,,,,,,,,0,0.0,0
2026-01-01 00:06:00,31.008747044135927,167.67045268769652,0.4225686128299596,3.799206529126352,34.32381256976828,42.68173178959561,4.531618594779127,0,none,,,,,,,,0,0.0,0
2026-01-01 00:07:00,31.698458099262208,176.18466647035606,0.360662608805196,4.586455047408221,33.84328811155573,39.434146680569874,5.995541607307048,0,none,,,,,,,,0,0.0,0
2026-01-01 00:08:00,33.31145016045534,174.93130651723476,0.5198325284509788,4.131691749227923,36.27328287629066,45.11037580256964,4.976177312198918,0,none,,,,,,,,0,0.0,0
2026-01-01 00:09:00,32.33100778142964,162.05153874732198,0.4166617522628204,3.956491580358153,36.567957579861634,41.59306238443251,5.375394527868494,0,none,,,,,,,,0,0.0,0
2026-01-01 00:10:00,30.659713117223088,169.49894381930417,0.5294791959779533,4.198821730259705,36.13218984775367,43.43090865057035,6.996077107718048,0,none,,,,,,,,0,0.0,0
2026-01-01 00:11:00,32.68997358534162,169.50884054348944,0.482390205627869,4.040323235070367,40.24749723021806,44.64878641726154,6.506147506513846,0,none,,,,,,,,0,0.0,0
2026-01-01 00:12:00,32.43654155903431,169.11379076006094,0.467873451565803,4.139848370213044,40.29902262974758,44.39525759404989,6.28334268725737,0,none,,,,,,,,0,0.0,0
2026-01-01 00:13:00,34.41560304976121,170.02936560019083,0.3907768178742656,4.370743059399583,35.321667414225644,41.1253185469748,6.575249508247064,0,none,,,,,,,,0,0.0,0
2026-01-01 00:14:00,29.93352968524232,166.95952428794533,0.3237607265187126,3.4368512495187016,37.39881432044331,42.8164968049913,7.703287203827449,0,none,-1.472615933157207,-0.6037871783274743,-2.200644505814299,-1.6935075312592631,0.3329356583646627,0.2648939391836336,1.788549476100944,0,8.356934222207483,0
2026-01-01 00:15:00,31.917181039996887,172.72466853069383,0.6028751905773599,4.727492518508709,40.81285361756952,45.87550421641282,7.030001244907721,0,none,-0.44305617325136326,0.8592088040586346,2.1556437643231763,1.6364987623078147,1.7400315298943592,1.7011980089108076,0.9982192992295809,0,9.533856341975737,0
2026-01-01 00:16:00,35.674737940775906,171.09184525183278,0.3666219405333101,4.506733294598431,39.55760345073233,42.72313391374945,5.973562617328257,0,none,1.3878859516061581,0.4130311068006317,-1.2582022675841968,1.003000554077142,1.0912646359746476,0.0806765861760674,-0.12740829202473833,0,5.361469394243582,0
2026-01-01 00:17:00,37.14101814190512,169.7489430437433,0.4422690002270695,3.5794357143420887,37.60480505427096,38.95628610405444,5.628250132993395,0,none,1.8416429664359732,0.04699546250440633,-0.15156566284378542,-1.272831631766862,0.20623201049499668,-1.6909455352870086,-0.49125527241173195,0,5.701468541744764,0
2026-01-01 00:18:00,30.458379581221337,164.7810963693346,0.4480028201299907,4.196737070769053,39.805655254632605,43.036599078441526,6.08360891258569,0,none,-1.172932314571698,-1.2486454539779652,-0.06384105463023436,0.26938858685192874,1.1481908277101913,0.3208449196193701,0.022213165088210043,0,4.246056322449598,0
2026-01-01 00:19:00,34.824797615688105,173.17225028632046,0.4339389955377193,4.419196589691292,38.62569349511772,43.709736288746775,7.458366313632243,0,none,0.789520427529835,1.0011532612173015,-0.27373741115512373,0.8076486721524091,0.5874277404763006,0.6396314381443367,1.4811563956079157,0,5.580275346283223,0
2026-01-01 00:20:00,31.628231013908483,160.33525496158282,0.4197235517545752,3.4365160930015675,38.76898825446485,43.16932131091793,6.536627122324922,0,none,-0.6622872127850647,-2.1434896140798037,-0.4844050338849588,-1.5901422067039577,0.6325014732286142,0.3513186376602553,0.4376381902453007,0,6.301782368587955,0
2026-01-01 00:21:00,31.93006392386035,172.25315210878753,0.3939076124423399,4.754229475065427,41.51770915277315,43.211513423272514,5.731356160969777,0,none,-0.506353188912864,0.7490114801531833,-0.8648860920200563,1.5454662698876709,1.7418263695245724,0.36420201563091364,-0.4686986610739381,0,6.240444077203199,0
2026-01-01 00:22:00,31.954313539991496,170.10425711777705,0.50730664007015,4.0457862545786805,40.85970981578795,41.86534773570515,6.426316769479588,0,none,-0.48174431876872936,0.21229601296623224,0.9353139997253852,-0.1440097012424115,1.3543786908100788,-0.35281728295669473,0.3319447082702761,0,3.8125047147398083,0
2026-01-01 00:23:00,32.90733491182617,162.74084678383707,0.4917345951124484,4.516040068668049,35.25920311474856,42.23316584117987,6.399936840988074,0,none,-0.01912118491996139,-1.52978442918723,0.661631856806035,0.9641711275821692,-1.0430881828354854,-0.14737970202326733,0.2939806717043206,0,4.659157155058469,0
