timestamp,latency_ms,throughput_mbps,packet_loss_pct,jitter_ms,cpu_pct,mem_pct,io_ms,is_event,event_type
2026-01-01 00:00:00,33.38245497377008,170.10087590261537,0.4696852223972477,3.6457889516939654,38.36150942486356,41.7938135617402,5.955662448425945,0,none
2026-01-01 00:01:00,31.892801062271158,173.22936326720614,0.46204848617979927,4.122279766803485,37.49163523266963,39.41996067750004,5.665240476779497,0,none
2026-01-01 00:02:00,37.470624067745234,165.88340754232763,0.4938790759013454,4.146380606396842,38.374260425808735,43.148056906983925,4.8865847440783705,0,none
2026-01-01 00:03:00,32.15943568543565,167.97023736882232,0.47694558937222464,4.6496361516138975,34.59611420062796,40.79578998931032,7.3120942115761025,0,none
2026-01-01 00:04:00,32.93737476362241,164.05967962312872,0.46096086794674995,4.112128264680993,36.994967839360044,40.92375251938142,5.184408499747065,0,none
2026-01-01 00:05:00,35.93764829705514,171.70191316130067,0.45329980667775127,3.4054196915398602,34.67508050694268,43.78964939934296,6.562979782203454,0,none
2026-01-01 00:06:00,31.008747044135927,167.67045268769652,0.4225686128299596,3.799206529126352,34.32381256976828,42.68173178959561,4.531618594779127,0,none
2026-01-01 00:07:00,31.698458099262208,176.18466647035606,0.360662608805196,4.586455047408221,33.84328811155573,39.434146680569874,5.9955416073070475,0,none
2026-01-01 00:08:00,33.31145016045534,174.93130651723476,0.5198325284509788,4.131691749227923,36.27328287629066,45.110375802569635,4.976177312198918,0,none
2026-01-01 00:09:00,32.33100778142964,162.05153874732198,0.4166617522628204,3.9564915803581533,36.567957579861634,41.59306238443251,5.375394527868494,0,none
2026-01-01 00:10:00,30.659713117223088,169.49894381930417,0.5294791959779533,4.198821730259705,36.132189847753665,43.43090865057035,6.9960771077180475,0,none
2026-01-01 00:11:00,32.68997358534162,169.50884054348944,0.482390205627869,4.040323235070367,40.24749723021806,44.64878641726154,6.506147506513846,0,none
2026-01-01 00:12:00,32.43654155903431,169.11379076006094,0.467873451565803,4.139848370213044,40.29902262974758,44.39525759404989,6.28334268725737,0,none
